tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi,mark,t,both,0.6399634218569441,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi,unmark,t,both,0.5764047632398673,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,norm,left,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,norm,right,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,t,both,0.3655650330044839,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,t,left,0.2305841278633474,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,mark,t,right,0.2126685248018084,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,norm,left,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,norm,right,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,t,both,0.4037911996846033,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,t,left,0.2277527638605635,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,bi_d,unmark,t,right,0.2085464758020166,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci,mark,t,both,0.2856375043020606,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci,unmark,t,both,0.2791090743401302,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci_s,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci_s,mark,t,both,0.2494232516287026,
CAC,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226623980711814,0.0213786436370997,False,False,SLSQP,False,ci_s,unmark,norm,both,,
