tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci_s,mark,norm,both,,,9988,9738,0,30148.05328489837,-60296.10656979674,-60296.10656979674,2023-09-23 23:31:13.722746+00:00,2023-09-23 23:31:13.722746+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci_s,mark,t,both,7.276090817900664,,9988,9738,1,30459.334414224795,-60916.66882844959,-60909.48503741285,2023-09-23 23:31:33.676864+00:00,2023-09-23 23:31:34.964468+00:00,0 days 00:00:01.287508699
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci_s,unmark,norm,both,,,9988,9738,0,30148.19472292469,-60296.38944584938,-60296.38944584938,2023-09-23 23:32:05.573225+00:00,2023-09-23 23:32:05.573225+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci_s,unmark,t,both,7.198629192077009,,9988,9738,1,30466.02374395864,-60930.04748791728,-60922.863696880544,2023-09-23 23:32:22.884074+00:00,2023-09-23 23:32:24.019048+00:00,0 days 00:00:01.135022300
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi,mark,norm,both,,,9988,9488,0,30193.69828425464,-60387.39656850928,-60387.39656850928,2023-09-23 23:35:26.884914+00:00,2023-09-23 23:35:26.884914+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi,mark,t,both,10.41079385443771,,9988,9488,1,30288.127100666406,-60574.25420133281,-60567.09641821158,2023-09-23 23:35:50.012754+00:00,2023-09-23 23:35:51.452989+00:00,0 days 00:00:01.439864200
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi,unmark,norm,both,,,9988,9488,0,30198.36939451548,-60396.73878903096,-60396.73878903096,2023-09-23 23:36:22.782865+00:00,2023-09-23 23:36:22.782865+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi,unmark,t,both,10.468903685633556,,9988,9488,1,30293.316469100013,-60584.632938200026,-60577.47515507879,2023-09-23 23:36:42.276087+00:00,2023-09-23 23:36:43.749350+00:00,0 days 00:00:01.473468800
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,norm,both,,,9988,9488,0,30106.211684695943,-60212.42336939189,-60212.42336939189,2023-09-23 23:37:12.723205+00:00,2023-09-23 23:37:12.723205+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,norm,left,,,9988,9488,1,30181.54912634287,-60361.09825268574,-60353.940469564506,2023-09-23 23:37:34.587461+00:00,2023-09-23 23:37:34.587461+00:00,0 days 00:00:00
