tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,bi,mark,0.0095869651743795,0.0097953325813752,0.0593616792555265,0.0644019725119605,0.0764563867344135,0.0787228432496351,0.0162797242915624,0.0049697989173789,,,,,0.0468519789370915,0.0610086530818187,0.0006677469136203,0.000536434971029,0.0081055596450279,0.0069169424365859,0.306952513300481,1.5334330632701427,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,bi,unmark,0.0089933083077337,0.0090088089157566,0.0593494574511362,0.0656669591900763,0.0723566273083154,0.0707186047002215,0.014288774792524,0.0055874198177666,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,bi_d,mark,0.006803607764807,0.0081865784225146,0.0499195828978217,,,0.0574043081315783,0.0072708588177421,0.0050375404564781,,,,,0.0475275405951216,0.0594940476976598,0.0006315550767433,0.0006118413372355,0.008967556707503,0.0091511762377264,0.1618412333918774,2.674551712595833,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,bi_d,unmark,0.0070744576834086,0.0073805015266609,0.0500014073944862,,,0.0508948750334326,0.0080146433339072,0.0060378657545806,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,ci,mark,0.0182486744813133,0.0182486744813133,0.1956851925887371,0.1762767998628166,0.1956851925887371,0.1762767998628166,0.0461265891494409,0.0028516734331071,,,,,0.0476813773217785,0.5014631400548475,0.0007733472046781,0.0018066643990999,0.0112712957151955,0.0292718330438295,0.8256229339262816,11.930376025148195,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,ci,unmark,0.0095689160978245,0.0095689160978245,0.050098288224265,0.0511387564227521,0.050098288224265,0.0511387564227521,0.0140057130711457,0.0045387071275946,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,ci_s,mark,0.0094752183903475,0.0094752183903475,0.0207579473844972,0.0207579473844972,0.0207579473844972,0.0207579473844972,0.0075482240797758,0.0075482240797758,,,,,0.034726608922094,0.034726608922094,0.0004124343204633,0.0004124343204633,0.0055344670917613,0.0055344670917613,0.3822407106561274,0.3822407106561274,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,False,ci_s,unmark,0.0094610451916785,0.0094610451916785,0.0192511531408864,0.0192511531408864,0.0192511531408864,0.0192511531408864,0.0076254328087346,0.0076254328087346,,,,,0.0478798588640356,0.0478798588640356,0.0005190027020639,0.0005190027020639,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,bi,mark,,,0.0483497658471434,0.061813656450822,0.0504646676003372,0.0550687315407276,0.0141751723725961,0.005545272588016,,,,,0.0396518280600977,0.0073875401920752,0.0005706184984798,0.000380990748683,0.0062036593390256,0.0048285332136431,0.2467094131810141,0.8693412508783318,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,bi,unmark,,,0.0497679284407328,0.0616499297207591,0.0535065477994304,0.0582543116599182,0.0137471291924416,0.0057141831306136,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
