tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,ci_s,unmark,0.0049252846083736,0.0049252846083736,0.0243070130960156,0.0243070130960156,0.0243070130960156,0.0243070130960156,0.0113766930841033,0.0113766930841033,,,,,0.0562354640838898,0.0562354640838898,0.0006445734382618,0.0006445734382618,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,bi,mark,,,0.0490261923706834,0.0637856029392185,0.0537666576396239,0.0579636231985195,0.012056398728519,0.0040655156705798,,,,,0.0544692286513677,0.0584250239525729,0.0006951270509096,0.0007104949558804,0.0114779118736143,0.0077039091197491,0.2145914860810912,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,bi,unmark,,,0.0516362547199677,0.0654961060265649,0.0560775272873784,0.061305373450952,0.0118116687021763,0.0035121191283903,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,bi_d,mark,,,0.0439573674263279,,,0.0505927259583873,0.0098572479323947,0.0068999161736418,,,,,0.0560830435167295,0.0597039798942004,0.000615132103517,0.0008203361258905,0.0128810035123935,0.0109767835542873,0.1915255717280048,0.5182474877420428,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,bi_d,unmark,,,0.0465170842379525,,,0.0453794197269609,0.010457587091201,0.0060746761452903,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,ci,mark,,,0.0400187648417606,0.0444741096071736,0.0400187648417606,0.0444741096071736,0.0119502953454552,0.0034327171940821,,,,,0.054748812906291,0.0590046706143774,0.0006979357276499,0.00071656474512,0.010544887880693,0.0080873502963606,0.2101859487391936,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,ci,unmark,,,0.0419568792313185,0.0459616738236623,0.0419568792313185,0.0459616738236623,0.0120992631308971,0.0035315991259138,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,ci_s,mark,,,0.01449801446781,0.01449801446781,0.01449801446781,0.01449801446781,0.0097127014957259,0.0097127014957259,,,,,0.0395316005624672,0.0395316005624672,0.0004857684189711,0.0004857684189711,0.0073659388832069,0.0073659388832069,0.174399856217928,0.174399856217928,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,True,ci_s,unmark,,,0.0139827511145697,0.0139827511145697,0.0139827511145697,0.0139827511145697,0.0089113673827912,0.0089113673827912,,,,,0.0455236362255748,0.0455236362255748,0.0004893650842428,0.0004893650842428,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,bi,mark,0.0094059436353759,0.009810511605071,0.0540256366408212,0.0653880148949771,0.0641291609710818,0.061042285409432,0.0122878742824127,0.0044996432564229,,,,,0.0562257951630708,0.0588933690174088,0.0007017450237655,0.0007163926214943,0.0119723183385516,0.0080542670799747,0.2175411389078996,,,
