tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,t,left,4.399517832855844,,9461,9223,0,29081.88293955103,-58163.76587910206,-58163.76587910206,2023-09-23 23:29:20.161331+00:00,2023-09-23 23:29:21.306313+00:00,0 days 00:00:01.145011899
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,t,right,4.037398005398901,,9461,9223,1,29059.56218339818,-58117.12436679636,-58109.994911153124,2023-09-23 23:29:39.952808+00:00,2023-09-23 23:29:41.214391+00:00,0 days 00:00:01.261770500
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,mark,norm,both,,,9461,9223,0,28549.40826177029,-57098.81652354058,-57098.81652354058,2023-09-23 23:30:00.056054+00:00,2023-09-23 23:30:00.056054+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,mark,t,both,4.639767844870165,,9461,9223,1,29257.56689858011,-58513.13379716022,-58506.004341516986,2023-09-23 23:30:20.824869+00:00,2023-09-23 23:30:21.818221+00:00,0 days 00:00:00.993194200
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,unmark,norm,both,,,9461,9223,0,28552.62153581452,-57105.24307162904,-57105.24307162904,2023-09-23 23:30:54.848556+00:00,2023-09-23 23:30:54.848556+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,unmark,t,both,4.633107394344238,,9461,9223,1,29265.698673797782,-58529.397347595564,-58522.26789195233,2023-09-23 23:31:15.437718+00:00,2023-09-23 23:31:16.425064+00:00,0 days 00:00:00.987389399
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,mark,norm,both,,,9461,9223,0,28389.35422575884,-56778.70845151768,-56778.70845151768,2023-09-23 23:31:46.315706+00:00,2023-09-23 23:31:46.315706+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,mark,t,both,4.434306417895109,,9461,9223,1,29063.70027923971,-58125.40055847942,-58118.27110283619,2023-09-23 23:32:07.647504+00:00,2023-09-23 23:32:08.667380+00:00,0 days 00:00:01.019842899
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,unmark,norm,both,,,9461,9223,0,28394.16994046526,-56788.33988093052,-56788.33988093052,2023-09-23 23:32:42.737605+00:00,2023-09-23 23:32:42.737605+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,unmark,t,both,4.407748117326705,,9461,9223,1,29080.25144788022,-58158.50289576044,-58151.373440117204,2023-09-23 23:33:03.404334+00:00,2023-09-23 23:33:04.539307+00:00,0 days 00:00:01.134925899
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,mark,norm,both,,,9461,8987,0,28679.03989412717,-57358.07978825434,-57358.07978825434,2023-09-23 23:35:30.105677+00:00,2023-09-23 23:35:30.105677+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,mark,t,both,7.7230603450226845,,9461,8987,1,28902.062959651263,-57802.125919302525,-57795.02238493487,2023-09-23 23:35:54.697773+00:00,2023-09-23 23:35:55.811228+00:00,0 days 00:00:01.113178800
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,unmark,norm,both,,,9461,8987,0,28682.555683713388,-57365.111367426776,-57365.111367426776,2023-09-23 23:36:26.100211+00:00,2023-09-23 23:36:26.100211+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,unmark,t,both,7.490226321436532,,9461,8987,1,28917.77335810299,-57833.54671620598,-57826.443181838324,2023-09-23 23:36:47.552614+00:00,2023-09-23 23:36:48.785671+00:00,0 days 00:00:01.232839100
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,norm,both,,,9461,8987,0,28436.072703473703,-56872.145406947406,-56872.145406947406,2023-09-23 23:37:16.938822+00:00,2023-09-23 23:37:16.938822+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,norm,left,,,9461,8987,1,28520.42187129416,-57038.84374258832,-57031.74020822066,2023-09-23 23:37:42.001821+00:00,2023-09-23 23:37:42.001821+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,norm,right,,,9461,8987,0,28489.601386753584,-56979.20277350717,-56979.20277350717,2023-09-23 23:37:55.167114+00:00,2023-09-23 23:37:55.167114+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,t,both,5.819083098016272,,9461,8987,1,28705.25344544177,-57408.50689088354,-57401.40335651588,2023-09-23 23:38:08.599637+00:00,2023-09-23 23:38:09.169126+00:00,0 days 00:00:00.569584699
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,t,left,4.029855689776335,,9461,8987,0,28993.77530981963,-57987.55061963926,-57987.55061963926,2023-09-23 23:38:41.293683+00:00,2023-09-23 23:38:42.607810+00:00,0 days 00:00:01.314029699
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,t,right,4.078072806209828,,9461,8987,1,28957.94468065428,-57913.88936130856,-57906.785826940904,2023-09-23 23:39:02.221136+00:00,2023-09-23 23:39:03.529758+00:00,0 days 00:00:01.308613899
